;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Animal1;Time;Experiment;Experiment
;snout;snout;right-forepaw;right-forepaw;left-forepaw;left-forepaw;right-hindpaw;right-hindpaw;left-hindpaw;left-hindpaw;tail-base;tail-base;;Status;Trial
;x;y;x;y;x;y;x;y;x;y;x;y;;;
Frame;;;;;;;;;;;;;;;
2508;559.5546913146973;236.87160140275955;623.792788028717;223.7599654197693;610.0259919166565;215.04512119293213;663.7126221656799;225.2899534702301;653.0071791410446;186.74128007888794;684.6304185986519;196.11380733549595;72.07;True;InterTrial
2511;560.3261609077454;237.57813930511475;624.0392003059387;223.83668303489685;609.1131782531738;214.14489006996155;663.646017074585;225.67857003211975;653.3602873086929;186.6596919298172;684.4452600479126;196.5248653292656;72.166;True;InterTrial
2514;561.2719659805298;238.02403092384338;624.6447551250458;223.97897148132324;609.2597072124481;214.4411563873291;663.5383005142212;225.25105714797974;653.220673084259;186.552836894989;684.1604734361172;195.62953361868858;72.258;True;InterTrial
2517;565.620254278183;245.02287113666534;625.7872219085693;223.39774990081787;610.0784982442856;214.823632478714;663.5502161979675;225.55002307891846;650.9448056221008;186.06732785701752;683.3680990934372;194.7903242111206;72.375;True;InterTrial
2520;569.408974647522;244.18572357296944;623.5845808982849;224.20060753822327;608.3701014518738;214.6607711315155;664.0547516345978;223.27041625976562;639.3356592655182;176.69148421287537;682.4784713983536;186.71687364578247;72.473;True;InterTrial
2522;572.0798526182771;241.82178163528442;623.876663684845;223.58525323867798;607.4989337921143;214.62141513824463;663.7648234367371;224.51700949668884;639.4848129749298;177.07040786743164;681.7606644630432;187.39822655916214;72.567;True;InterTrial
2526;579.825592815876;201.10689902305603;609.4145984649658;214.65806365013123;608.1356952190399;214.80795097351074;664.4273452758789;222.83561277389526;639.8819446563721;177.5075991153717;689.7675340175629;189.60787749290466;72.673;True;InterTrial
2529;568.8659014701843;183.0345754623413;608.1178765296936;203.82553304731846;610.9377145767212;177.6933331489563;664.5166561603546;222.91986417770386;641.5475552082062;176.85565829277039;686.7179098129272;192.9751808643341;72.775;True;InterTrial
2532;560.6322290897369;174.42014861106873;607.4422793388367;204.2109509408474;594.4426393508911;168.42207622528076;662.2793970108032;225.66753482818604;641.267406463623;177.6385383605957;680.9580314159393;197.7585723400116;72.869;True;InterTrial
2534;559.1133584976196;169.87427282333374;609.6250743865967;202.48521625995636;596.677228987217;167.21455359458923;630.6589961051941;211.16100692749023;641.3762385845184;177.36994075775146;676.5250955820084;200.3977828025818;72.967;True;InterTrial
2538;553.8864457607269;169.61246490478516;604.6022467017174;201.21971368789673;596.0008552987711;167.1306393146515;626.8718904256821;211.35825538635254;641.3707926273346;178.18355011940002;673.3463940620422;204.58726221323013;73.077;True;InterTrial
2541;554.5887351036072;181.10759210586548;605.4300088882446;201.8638789653778;595.7990174591541;167.4628622531891;627.3851890563965;211.650559425354;641.6589858531952;178.16834235191345;672.1224834918976;205.34295570850372;73.175;True;InterTrial
2544;558.9872364997864;202.12554049491882;607.5398261547089;202.24575567245483;598.2094190120697;168.05609703063965;627.5383167564869;211.45599657297134;645.5316181182861;165.67920994758606;673.9502108097076;202.18984854221344;73.272;True;InterTrial
2546;562.6934313774109;217.22651767730713;607.3953227996826;202.13553953170776;597.6778838634491;167.57449674606323;628.6112989783287;210.63751912117004;645.7827967405319;163.4025238752365;676.2470694333315;195.92627895623446;73.366;True;InterTrial
2550;584.2009615898132;218.6395388841629;610.5559650659561;200.04820203781128;594.7418208122253;185.08409929275513;634.1239849328995;211.07438921928406;644.802513718605;164.8493840098381;678.3618700504303;188.8969419002533;73.478;True;InterTrial
2553;597.2091488838196;224.64407014846802;611.4783066511154;204.32168859243393;605.1892335414886;194.1984360218048;655.6575047969818;214.03404259681702;644.0619762502611;164.50474935770035;681.7725694179535;183.20811939239502;73.575;True;InterTrial
2556;617.3712997436523;234.79585075378418;637.0833075046539;219.18504929542542;603.0271626114845;188.04097928479314;656.3327240943909;213.24156153202057;644.0451587252319;163.86159497499466;682.3958275318146;177.7223653793335;73.669;True;InterTrial
2558;621.0002300739288;246.3555941581726;637.9170945882797;218.0583130121231;612.6374922990799;208.69857001304626;657.9142823219299;212.64461106061935;643.7649223953485;164.07351448386908;678.7938096523285;176.0281593799591;73.782;True;InterTrial
2562;612.6620709896088;274.7821832895279;638.1090278625488;249.3007173538208;619.8702939748764;226.58739280700684;657.4551997184753;214.75553441047668;641.7405514717102;167.57260155677795;659.386902153492;175.5867645740509;73.881;True;InterTrial
2565;610.5073745250702;286.4567539691925;639.2577817440033;252.2939519584179;618.2720363140106;227.21235466003418;656.7167501449585;214.00549483299255;617.3914089202881;199.80998253822327;647.5403532981873;174.20887660980225;73.974;True;InterTrial
2571;619.4440350532532;303.391273021698;637.742654800415;252.46088927984238;616.8181447982788;263.23535537719727;654.5118238925934;214.04517912864685;616.6369857788086;199.5463535785675;639.1252613067627;180.664257645607;74.183;True;InterTrial
2574;619.4865137338638;307.0158665776253;637.720018029213;252.46705496311188;616.7610898017883;262.92573595046997;654.478639125824;214.57487845420837;616.4593734741211;199.71567010879517;637.9772827625275;182.7589511871338;74.278;True;InterTrial
2576;614.2069797515869;312.1464762687683;637.7476071119308;253.0122388601303;617.1198048591614;263.488938331604;653.5886455774307;213.95786106586456;616.1927785873413;200.61317586898804;636.465477347374;184.24835348129272;74.38;True;InterTrial
2580;609.1157059669495;311.63756227493286;637.520418047905;253.83525955677032;616.117509841919;263.7843334674835;653.7846266031265;213.85468816757202;616.1629137992859;200.66247749328613;636.8800060749054;184.7293496131897;74.484;True;InterTrial
2583;609.3225569725037;309.04438626766205;637.2391928434372;253.83050167560577;616.0274682044983;263.72235465049744;653.3016086816788;215.01846313476562;615.7024865150452;200.86481499671936;636.9189292788506;185.10687494277954;74.583;True;InterTrial
2586;609.603235244751;309.22990322113037;637.0652786493301;253.55152821540833;615.7891938686371;263.3462333679199;654.1544308662415;214.32568669319153;616.5805938243866;200.787672996521;637.5419445037842;184.6763334274292;74.678;True;InterTrial
2588;610.1091728210449;309.47755563259125;636.5716241002083;253.5703340768814;615.4203372001648;263.69443106651306;653.5518367290497;214.61836218833923;616.5553307533264;200.93808126449585;636.9474689364433;184.88676595687866;74.774;True;InterTrial
2592;610.102766752243;309.4092789888382;637.1706780195236;253.66510820388794;616.0349960327148;263.63353180885315;653.6952528953552;215.11969470977783;616.4460279941559;200.76574277877808;636.6391749978065;185.1677098274231;74.887;True;InterTrial
2595;610.2023590803146;308.8650462627411;637.0860098600388;253.78646302223206;615.5777208805084;263.39557433128357;653.8901664018631;214.76949381828308;616.4885218143463;200.9173617362976;637.3483400344849;184.97942352294922;74.982;True;InterTrial
2597;610.6892603635788;309.0030150413513;637.0676754713058;253.22718262672424;615.366860628128;263.56195616722107;653.5093376636505;215.06729936599731;616.667718410492;200.9776701927185;636.868300974369;184.8857455253601;75.079;True;InterTrial
2601;609.9474844932556;308.59376031160355;637.6779876947403;252.6710958480835;616.4912972450256;263.6592924594879;653.677123427391;215.92890691757202;616.145272731781;200.7409598827362;634.9641261100769;183.85628175735474;75.189;True;InterTrial
2604;603.1222400665283;291.2150583267212;637.057518362999;251.18742841482162;616.4839129447937;264.04893159866333;654.6297307014465;214.15101623535156;616.6327936649323;199.42372941970825;639.2515573501587;180.6966000199318;75.289;True;InterTrial
2607;598.5470595359802;289.0662317276001;636.3555042743683;251.18970853090286;615.0471334457397;264.2388129234314;654.3526306152344;214.31058955192566;615.7259347438812;199.53460502624512;640.502583026886;180.999425470829;75.382;True;InterTrial
2613;581.986781001091;299.8439535498619;634.555903673172;251.9456057175994;614.3445546627045;263.81582283973694;655.45929646492;213.68195402622223;616.4326386451721;200.69885206222534;641.2826039791107;181.85368168354034;75.576;True;InterTrial
2615;577.9553034305573;299.5851447582245;634.4563157558441;252.2519725561142;614.4395666122437;263.9325225353241;656.0866041183472;214.05058789253235;616.0643091201782;200.46542310714722;641.2826039791107;181.85368168354034;75.688;True;InterTrial
2619;582.8719627857208;302.3485198020935;634.4094994068146;252.14813892543316;614.1538345813751;264.17864894866943;655.3159258365631;214.06772470474243;616.5295753479004;200.27818822860718;640.6755759716034;184.4069380760193;75.782;True;InterTrial
2622;576.8756265640259;304.87374567985535;617.0550220012665;270.7712469100952;613.5360344648361;264.64157247543335;654.3619356155396;214.0162980556488;616.261073589325;201.57423186302185;637.4838567972183;187.34712439775467;75.898;True;InterTrial
2624;574.4014966487885;308.0192740485072;609.8749454021454;281.4672849178314;608.3088264465332;269.864305973053;653.8496769666672;215.15161848068237;615.3130872249603;201.24081659317017;640.9934873580933;189.80441904067993;75.959;True;InterTrial
2628;576.1685557365417;311.29247641563416;613.9293665885925;267.8202067166567;610.2553386688232;269.0602068901062;654.1586465835571;215.27751874923706;608.4080784320831;206.73045372962952;633.009382724762;191.71950697898865;76.087;True;InterTrial
2631;582.5482275485992;308.1648109257221;614.9461693763733;269.87914979457855;609.295402765274;266.9688549041748;654.1048247814178;215.26279759407043;608.4613001346588;206.97366666793823;631.8383705615997;188.65448355674744;76.184;True;InterTrial
2634;611.7038007378578;288.384774684906;616.220864534378;270.9102520942688;614.8798871040344;263.75587344169617;652.7380968928337;213.56562423706055;608.4355108737946;205.8475465774536;630.104674577713;186.04936254024506;76.289;True;InterTrial
2636;621.11621260643;279.90819549560547;616.220864534378;270.9102520942688;615.4917058944702;264.4577531814575;650.9432986974716;207.07764887809753;608.8290674686432;205.40491366386414;625.9379184246063;180.62817806005478;76.354;True;InterTrial
2640;664.1378989219666;242.17888844013214;647.6114237308502;248.7961072921753;641.3926496505737;238.3953423500061;647.9975600242615;187.0691540837288;610.2158436775208;203.86093448102474;615.6097595691681;166.2675039768219;76.488;True;InterTrial
2643;690.3872675895691;222.09854459762573;666.1831766366959;213.03822028636932;660.5997903347015;231.44747734069824;648.0787796974182;186.0134904384613;609.3834407329559;203.77580177783966;603.8339787274599;168.5196509361267;76.598;True;InterTrial
2649;705.0610430240631;212.74588418006897;685.2752077579498;195.6078766286373;665.7807805538177;226.8702222108841;647.9760363101959;187.01882076263428;608.9421775341034;204.5039091706276;605.0075373649597;174.28797578811646;76.757;True;InterTrial
2652;709.8318314552307;209.13040828704834;685.0502973794937;192.61874151229858;667.6919893026352;226.29151141643524;646.51753282547;185.6600959300995;609.9925293922424;209.8168659210205;605.2721946239471;179.0899733901024;76.883;True;InterTrial
2655;696.2755362987518;195.9880496636033;680.163978099823;189.55086386203766;666.1663447618484;227.66157293319702;647.1628365516663;184.88838863372803;637.2059276103973;216.39831638336182;603.622914493084;181.01762652397156;76.997;True;InterTrial
2657;695.8571417331696;190.3708963394165;677.0116803646088;188.28441008925438;667.958936329931;226.01344203948975;648.5955259799957;184.2340431213379;637.488610625267;216.54006958007812;604.5948488116264;180.01472407765687;77.061;True;InterTrial
2661;703.2581026554108;176.84599137306213;676.8593130111694;187.9813161548227;688.166540145874;208.9000267982483;647.7191796302795;171.3275037407875;636.7638457417488;215.5621190071106;604.1612463891506;179.53250363469124;77.16;True;InterTrial
2664;707.8629121631384;167.29233503341675;685.8137230873108;177.05853176116943;694.6261911392212;199.3326859474182;647.6940660476685;171.1761264204979;637.0493857860565;215.1478292942047;606.0963187217712;181.6030069589615;77.303;True;InterTrial
2670;706.9673364162445;167.47699618339539;687.0592775344849;173.479838013649;694.3654317855835;198.78535342216492;648.011387348175;171.48553425073624;636.8586453199387;214.53799414634705;606.3523333072662;182.73684573173523;77.462;True;InterTrial
2676;705.9799301624298;172.55165272951126;687.6265330314636;173.52609145641327;695.555468082428;198.98727083206177;647.1621375083923;171.29073065519333;636.8471164107323;215.493976354599;607.2147057056427;183.43953466415405;77.702;True;InterTrial
2678;702.9007968902588;172.73401564359665;687.2622983455658;173.49475145339966;694.8096761703491;200.00611066818237;646.9294393062592;171.15453428030014;638.3293986320496;215.86940717697144;608.8002734184265;183.0745871067047;77.768;True;InterTrial
2682;704.8906199932098;169.15640449523926;688.1342248916626;173.71291422843933;693.7450104951859;197.81401348114014;647.2542386054993;170.90180575847626;638.4813416004181;216.46904516220093;612.1261885762215;186.45269119739532;77.862;True;InterTrial
2688;705.9888217449188;182.76470255851746;687.9928221702576;173.30386793613434;693.7399971485138;199.84166741371155;647.5361180305481;171.08693355321884;637.4041435718536;215.8645372390747;611.2234833836555;185.1486520767212;78.071;True;InterTrial
2691;706.5214366912842;192.75001549720764;687.7938537597656;174.1605248451233;695.9356689453125;200.534930229187;647.1710753440857;171.06783884763718;637.0429905653;215.5864541530609;611.4778506755829;185.23934078216553;78.166;True;InterTrial
2694;705.2573881149292;214.1574351787567;687.4497010707855;173.93203127384186;696.2432718276978;204.3611249923706;646.9393124580383;171.02135306596756;637.7937170267105;215.25130367279053;612.50020134449;184.73560762405396;78.265;True;InterTrial
2696;706.0924557447433;223.90565872192383;695.0469591617584;199.28366875648499;696.2432718276978;204.3611249923706;646.0091903209686;170.34699022769928;638.9878535270691;216.41424417495728;614.272420167923;184.56762409210205;78.373;True;InterTrial
2700;706.6781785488129;222.53209781646729;698.602120757103;189.82695758342743;694.9923195838928;210.40929043293;646.0646772384644;170.1238706111908;638.1125481128693;215.4787380695343;616.6833953857422;183.2090504169464;78.47;True;InterTrial
2703;710.1942849159241;225.87373852729797;698.3555446863174;185.84386205673218;689.7529127597809;212.8347351551056;648.0441327095032;170.01919507980347;637.8594436645508;215.2518346309662;619.1367335319519;178.73260009288788;78.569;True;InterTrial
2706;709.8133640289307;238.5025703907013;700.0454858802259;185.91019868850708;679.5804834365845;218.7179033756256;690.5803864002228;174.41627740859985;640.4846272468567;214.1592152118683;635.9104361459613;166.85653066635132;78.663;True;InterTrial
2708;709.9291775226593;244.3105262517929;700.0454858802259;185.91019868850708;680.3864781856537;219.27429068088531;690.9949353933334;172.72691750526428;652.1485317349434;199.7318902015686;647.8788030147552;160.2519998550415;78.774;True;InterTrial
2712;682.749174952507;250.23793423175812;693.9612250328064;230.0637023448944;679.2814960479736;218.4701316356659;693.1653600931168;173.80875384807587;658.8809323310852;193.1437165737152;659.4301897883415;159.08374953269958;78.869;True;InterTrial
2715;669.6637485027313;264.19126176834106;692.4249228835106;227.98627643752843;679.582750082016;220.57734328508377;698.9120362997055;177.62825894355774;658.2903302907944;193.29390692710876;672.3734638690948;166.18963837623596;78.967;True;InterTrial
2718;666.0823512077332;270.4093551635742;696.8053884506226;232.7421395778656;668.4661502540112;231.21405243873596;708.8100570440292;210.39347219467163;658.0699917078018;193.218852519989;692.3000054955482;171.502746373415;79.078;True;InterTrial
2721;661.1252156496048;270.5467360019684;696.1236100196838;232.5608673095703;668.2654440402985;232.01511478424072;707.6749993860722;210.09920024871826;658.5897935628891;191.96347761154175;696.5613555908203;172.52901536226273;79.176;True;InterTrial
2724;653.4940737485886;281.99238204956055;688.9936876296997;236.0953589901328;668.4849410653114;232.36270189285278;708.304368108511;210.38034319877625;659.9705287385732;191.51322221755981;694.0271239280701;175.7214777469635;79.271;True;InterTrial
2726;650.4401463270187;284.4315710365772;680.1654386520386;260.7304157614708;668.160964936018;232.60723495483398;708.9657717943192;211.3390076160431;659.0027759671211;192.64885354042053;691.8577615767717;177.11517643928528;79.366;True;InterTrial
2730;654.3753113746643;286.02262234687805;680.8390307426453;261.274191737175;668.4293765127659;232.9267988204956;708.4749098718166;212.04688354954123;659.5791655182838;192.27421712875366;693.0115185976028;178.36265897750854;79.48;True;InterTrial
2733;656.5981755256653;282.57279074192047;680.3992009162903;260.9717658162117;668.7594298124313;233.03253555297852;709.0568152666092;212.00892626028508;659.6977806389332;192.32901620864868;693.3200415372849;178.17050850391388;79.574;True;InterTrial
2736;653.7341730594635;283.5678049623966;680.9589104652405;260.9293841123581;668.534435749054;232.9373116493225;708.7885495424271;212.47973111271858;659.5224284231663;192.19226384162903;693.3861447572708;178.67198717594147;79.672;True;InterTrial
2739;650.306187748909;285.36219012737274;680.838122844696;260.487117767334;668.7376226186752;234.19677865505219;708.4424225389957;212.49680823087692;659.2158251404762;192.7507381439209;693.1942417621613;179.31111311912537;79.78;True;InterTrial
2742;649.2302877902985;274.3708256483078;680.7896070480347;261.48331594467163;669.2535169124603;233.06525826454163;708.6984960436821;213.19742059707642;659.279403090477;192.93380999565125;694.7963719367981;179.44980537891388;79.881;True;InterTrial
2745;647.1959638595581;276.7225145101547;681.1906118392944;261.5865271091461;669.8113722801208;232.93651485443115;708.9807891249657;212.6076558828354;659.2583045959473;192.99410128593445;695.1369121074677;179.0576046705246;79.974;True;InterTrial
2748;642.4938225746155;279.4135091304779;680.3146915435791;260.55329728126526;669.9881285429001;233.22534465789795;709.2946866750717;212.9647451043129;659.1741719841957;192.9078118801117;695.2188682556152;180.1659293472767;80.072;True;InterTrial
2750;640.694230556488;284.5818393230438;679.3874073028564;261.3089635372162;669.4025871753693;233.39822816848755;708.9054198861122;212.54564398527145;659.8416089564562;192.88941049575806;694.0583055019379;180.44570645689964;80.183;True;InterTrial
2754;646.987030506134;279.13650250434875;680.3681921958923;261.3283587694168;669.5045657157898;233.08597016334534;709.0917038917542;212.53556710481644;659.3911627531052;192.51902961730957;694.457507610321;179.62007263302803;80.279;True;InterTrial
2757;645.0467907190323;280.8894157409668;679.8138146400452;260.77962017059326;669.096691608429;233.20870542526245;709.3028800487518;211.70197948813438;658.9740027189255;192.54272294044495;694.553948879242;179.09685695171356;80.375;True;InterTrial
2760;645.4554728269577;281.68770265579224;680.3514413833618;261.3332847356796;669.1504168510437;233.61742043495178;709.5863527059555;211.84337697923183;658.735569357872;192.71747207641602;694.1235952377319;178.635324716568;80.487;True;InterTrial
2763;648.5755774974823;280.24788093566895;680.0309629440308;261.2298128604889;669.281620144844;233.1780776977539;709.3630423545837;211.23403787612915;659.4674846529961;192.56470274925232;694.3336882591248;178.7644443511963;80.584;True;InterTrial
2766;648.5284655094147;280.53505086898804;680.6053538322449;261.3620009422302;669.0059577226639;233.1019492149353;709.2852149009705;211.54970079660416;658.9942547082901;192.43272852897644;694.355411529541;179.02441704273224;80.678;True;InterTrial
2772;647.8848810195923;279.97441148757935;680.6376795768738;260.96248865127563;669.3312005996704;233.1141653060913;709.4358843564987;211.69133487343788;659.4111979603767;192.41058468818665;694.3772487640381;179.25707054138184;80.888;True;InterTrial
2775;647.6933250427246;280.46751952171326;680.692889213562;260.8952399492264;668.5254467129707;233.11021041870117;709.5738900899887;211.76632484793663;659.3200487494469;192.4449143409729;694.4046976566315;179.07563668489456;80.981;True;InterTrial
2778;647.8086819648743;280.94075083732605;680.8151240348816;261.0610342025757;668.973916888237;233.35438561439514;709.5093739032745;212.1274149864912;659.2547381520271;192.6798083782196;694.7630133628845;179.7160363793373;81.078;True;InterTrial
2781;647.8885452747345;281.06298446655273;680.4835152626038;260.93621933460236;668.8090244531631;233.25506067276;709.496230006218;211.78688929975033;659.2717595100403;192.63210272789001;693.9196022748947;179.4527438879013;81.189;True;InterTrial
2784;648.8552622795105;280.72386932373047;680.4282851219177;260.3854570686817;669.001913189888;233.03785467147827;709.2675154209137;212.1053198724985;659.8307586461306;192.63441371917725;694.4478015899658;179.75991986691952;81.286;True;InterTrial
2787;650.1316248178482;281.76701307296753;680.3852496147156;261.32969522476196;668.8588312268257;232.92939138412476;709.7782334089279;212.0990700647235;659.2493399977684;192.36633276939392;694.6194067001343;179.75271275639534;81.382;True;InterTrial
2789;649.7948048114777;281.12520933151245;679.0952129364014;259.64842787384987;668.7406041622162;232.32168626785278;709.6045477390289;211.56378108263016;659.5124137997627;192.56917142868042;694.3128571510315;179.56048035621643;81.477;True;InterTrial
2793;647.5188090801239;270.94420862197876;680.8907675743103;259.17123609781265;669.9099804162979;233.45292854309082;709.6219638586044;212.0112128695473;660.3493329882622;191.78066205978394;692.7007739543915;180.48940515518188;81.589;True;InterTrial
2796;644.5452657938004;263.4290404319763;680.3826355934143;259.7780451923609;669.7005144357681;233.3248324394226;709.6698907613754;211.24831128120422;659.9205713421106;192.38822603225708;695.9461872577667;177.63862299919128;81.687;True;InterTrial
2799;639.1579213142395;258.12981510162354;681.3061623573303;259.0916166305542;664.9792265892029;235.07216960191727;709.4460861682892;211.27969813346863;659.6086301803589;192.62141942977905;697.6826622486115;178.75086772441864;81.784;True;InterTrial
2801;634.2536255121231;264.61489391326904;681.6646399497986;260.8115701675415;657.9661085605621;231.72700595855713;709.1101878881454;211.73104175925255;659.5194905102253;192.85440945625305;698.7519344091415;181.9416160583496;81.892;True;InterTrial
2808;616.2393655776978;264.79844331741333;680.5527892112732;259.2713026404381;656.7157940864563;231.3263702392578;699.6016120016575;234.19793367385864;676.3022762835026;189.89402985572815;707.7357198596001;195.20654207468033;82.086;True;InterTrial
2811;627.3608551025391;260.6759367585182;680.674364566803;259.3656958937645;657.2585618495941;230.6515235900879;699.2081940770149;234.3260918855667;675.9455871134996;189.95410323143005;713.1254897117615;200.17082929611206;82.183;True;InterTrial
2814;631.6202955245972;243.1658392548561;680.7599244117737;258.7743647098541;657.2981851100922;230.49913358688354;699.1681243181229;234.56397342681885;676.676858663559;189.41188418865204;714.5775183439255;200.02158975601196;82.29;True;InterTrial
2816;637.0933253765106;235.3859459757805;667.8282392472029;248.57780694961548;654.8045883178711;229.79719388484955;699.066074192524;235.4529904127121;676.067420899868;188.79498916864395;714.727038860321;201.10152053833008;82.358;True;InterTrial
2820;643.6975121498108;236.75076258182526;667.8721955269575;242.31287038326263;659.9559391103685;216.78574800491333;698.6303844451904;234.8960553407669;676.6836693882942;189.58771562576294;716.499265909195;202.42500948905945;82.488;True;InterTrial
2823;642.1937215328217;237.3899049758911;667.7462632358074;242.32459270954132;660.4354470968246;214.03777766227722;698.960700750351;234.6089105606079;676.0824717953801;189.2252789735794;718.1124498844147;206.47971391677856;82.582;True;InterTrial
2829;630.2612924575806;237.00846934318542;668.6095480918884;242.39471006393433;661.1537579298019;212.4719353914261;698.647698879242;234.52991473674774;677.007435798645;189.25035917758942;718.0617744922638;206.4807379245758;82.755;True;InterTrial
2832;621.95003926754;236.8890672326088;668.6319339871407;241.57453608512878;659.5026173591614;212.60174143314362;698.4402362108231;234.4129685163498;677.4702745676041;189.0978673696518;717.3984359502792;206.41103625297546;82.888;True;InterTrial
2835;621.5683006048203;237.15339970588684;668.6024267077446;240.87620759010315;659.5424415171146;212.55644184350967;698.4242885112762;234.73928797245026;677.4119367599487;189.44712626934052;717.9380995035172;207.12728810310364;82.997;True;InterTrial
2837;622.6877312660217;237.55803453922272;668.0558795109391;241.42210459709167;659.5098477900028;212.27997961640358;698.3328720331192;234.8320026397705;677.9234735965729;189.34606230258942;717.9030148983002;206.38576340675354;83.061;True;InterTrial
2841;623.9500722885132;240.1687240600586;667.8712691962719;241.9833583831787;659.4235160946846;212.04607269912958;698.1312919855118;235.3355374932289;676.987785577774;189.39592933654785;717.5739886760712;206.45898604393005;83.155;True;InterTrial
2844;622.1356661319733;240.63220191001892;668.0779799371958;241.82315969467163;659.6114322543144;212.5239861011505;698.2710859775543;234.96846997737885;676.7337173819542;189.49536764621735;717.0850646495819;205.7031933069229;83.287;True;InterTrial
2850;617.6726264953613;222.05877923965454;670.4087285995483;240.48662400245667;660.9097554087639;213.04708111286163;697.7691388130188;234.69675040245056;676.1701103448868;189.17180740833282;715.8892713114619;205.50221157073975;83.462;True;InterTrial
2853;631.2283239364624;210.64691066741943;671.148446559906;240.9288454055786;660.9347972273827;211.31642270088196;697.9008316993713;235.35939300060272;675.9308401346207;189.0194629430771;716.2960577905178;206.6677279472351;83.561;True;InterTrial
2856;635.2413738965988;199.95196723937988;657.700665473938;218.21732342243195;663.4186668395996;206.61684489250183;698.2794924974442;235.97667528502643;677.7335004806519;189.11027681827545;717.3454405069351;209.95919680595398;83.699;True;InterTrial
2858;633.883314371109;190.91104578971863;654.6034276485443;220.13300809264183;663.4186668395996;206.61684489250183;698.4945540428162;236.4875449538231;678.7072546482086;190.0313220024109;716.1738632470369;211.74870213866234;83.767;True;InterTrial
2862;636.9411668777466;178.00755214691162;654.9256994724274;216.5431718826294;664.5493416786194;188.69639784097672;698.9395549297333;235.08906042575836;691.212713599205;187.7421075105667;716.17339669168;210.0970742702484;83.863;True;InterTrial
2868;615.1900336742401;174.09509563446045;653.5319087505341;213.18840408325195;651.601597815752;173.68162739276886;678.2118730545044;222.76185250282288;689.7865474224091;184.38642120361328;710.9263486862183;210.04432225227356;84.068;True;InterTrial
2871;618.0709409713745;190.24090433120728;655.0834455490112;214.49920177459717;652.4045930206776;174.55106401443481;678.5150337219238;222.4949872493744;690.0834677219391;184.0303635597229;709.7918059825897;207.8323302268982;84.163;True;InterTrial
2874;607.9317889213562;201.1071388721466;637.1511660814285;208.06538915634155;652.50390791893;174.46240615844727;679.3415930271149;223.83127975463867;671.637955904007;168.82820796966553;708.9945569038391;199.824640750885;84.264;True;InterTrial
2876;606.1326823234558;203.60064533352852;639.1325476169586;206.61954641342163;652.607129573822;174.60344648361206;679.7493507862091;223.38712286949158;671.3366193771362;166.92396450042725;708.7085314393044;198.7621943950653;84.374;True;InterTrial
2880;608.3478183746338;206.44968438148499;637.9147466421127;206.76076078414917;652.0755750536919;176.37753176689148;679.7317852973938;223.3159942626953;670.6848297119141;166.73195219039917;709.6410315036774;198.1361162662506;84.469;True;InterTrial
2883;617.8851788043976;209.38227438926697;645.7306541204453;212.60943257808685;644.1039910316467;190.32774329185486;680.4077153205872;222.93124508857727;672.6561594009399;168.27421760559082;712.7581677436829;197.72782599925995;84.568;True;InterTrial
2886;613.9175052642822;213.0199522972107;638.4587001800537;210.64211893081665;635.2789804339409;198.12170791625977;678.7567434310913;222.23463129997253;669.9615958929062;166.97087907791138;712.5050005912781;189.50925076007843;84.664;True;InterTrial
2889;613.0956054925919;212.1386595070362;641.8770349025726;209.90582180023193;638.8632535934448;196.79543036222458;680.0438408851624;222.2436285018921;669.0706228017807;166.3507273197174;708.5804114937782;187.63157016038895;84.774;True;InterTrial
2891;608.243462562561;214.3171181678772;641.2681586742401;208.46738028526306;638.6151480674744;196.4678485095501;679.7528681755066;222.41383695602417;668.6058693528175;166.5804283618927;707.0515503287315;186.76558363437653;84.87;True;InterTrial
2895;607.3839745521545;215.99424862861633;641.6417348384857;208.27866196632385;638.5041315555573;196.60183256864548;680.0303583145142;222.20321679115295;667.7611266374588;166.16995882987976;707.17392963171;182.07869386672974;84.967;True;InterTrial
2898;609.6103813648224;209.5750458240509;640.7358903884888;208.53049325942993;638.2899656295776;196.81348407268524;682.7037379741669;216.8543701171875;667.3343323469162;165.88383638858795;707.8344847559929;179.20108902454376;85.077;True;InterTrial
2901;608.6911997795105;215.83382439613342;641.0586063861847;208.30502700805664;638.7849550247192;195.73853209614754;682.9742034673691;216.3639998435974;667.5569852292538;166.70781350135803;707.8044307082891;178.15165841579437;85.174;True;InterTrial
2904;607.9565281867981;222.81097865104675;641.5479679107666;208.57621264457703;639.0537719726562;196.03860500827432;683.2975718975067;215.791757106781;667.0044005513191;166.0858359336853;702.978963136673;175.62983179092407;85.273;True;InterTrial
2907;608.2237348556519;224.41960859298706;642.3653862476349;209.18702864646912;638.9918134212494;195.46006387472153;683.4116052389145;214.97199082374573;667.095035970211;165.87298846244812;700.786265194416;175.17456912994385;85.367;True;InterTrial
2910;619.2249386310577;216.7355728149414;642.166691660881;208.54227876663208;639.7860612869263;196.40273615717888;684.0562032610178;215.98019170761108;667.545534491539;166.31935739517212;701.4151710271835;174.20988368988037;85.479;True;InterTrial
2913;624.9596848487854;210.10933876037598;642.0516040325165;208.6395242214203;639.1729760169983;196.91179180145264;683.94715321064;216.8454008102417;666.8690202236176;165.81058025360107;700.9264434576035;173.54692232608795;85.574;True;InterTrial
